"County","State","Community_Transmission_Level","Percent_Fully_Vaccinated","Percent_Fully_Vaccinated_Under_65","Percent_Estimated_Vaccination_Hesitant","Percent_Estimated_Vaccination_Strongly_Hesitant","Percent_State_ICU_Beds_Filled","Percent_County_ICU_Beds_Filled","Population","FIPS","Vaccination_Data_Is_For_County","Area_of_Concern_Category"
"Calcasieu Parish","LA",NA,42.3,36.2545641838574,18.8,11.6,71,52,203436,22019,TRUE,"LowBurden"
"Caddo Parish","LA",NA,48.3,41.6773656906321,17.22,10.39,71,71,240204,22017,TRUE,"LowBurden"
"Ross","OH",NA,50.3,43.4633049462464,16.65,10.22,67,84,76666,39141,TRUE,"ModerateBurden"
"Fulton","IL",NA,57.4,49.9843074332707,9.65,5.93,62,67,34340,17057,TRUE,"ModerateBurden"
"Hall","NE",NA,48.9,45.2502165831799,9.03,5.58,72,52,61353,31079,TRUE,"ModerateBurden"
"Platte","MO",NA,56.5,52.2988670012691,12.28,7.22,72,74,104418,29165,TRUE,"ModerateBurden"
"Winona","MN",NA,64.7,57.4855907409223,7.55,4.04,69,63,50484,27169,TRUE,"ModerateBurden"
"Boone","IN",NA,70.4,66.3095745769265,9.83,6.1,72,63,67843,18011,TRUE,"ModerateBurden"
"Clinton","MO",NA,47.1,41.1531314927981,14.41,8.58,72,74,20387,29049,TRUE,"ModerateBurden"
"Rio Arriba","NM",NA,78.4,74.7167300674979,6.1,3.14,83,75,38921,35039,TRUE,"ModerateBurden"
"San Jacinto","TX",NA,34.4,27.7129564966845,13.65,9.3,87,89,28859,48407,TRUE,"Hotspot"
"Wicomico","MD",NA,55.5,49.1496379280543,8.61,4.57,66,55,103609,24045,TRUE,"ModerateBurden"
"Wayne","GA",NA,41.9,34.7872768526995,18.64,12.19,74,22,29927,13305,TRUE,"ModerateBurden"
"Coffee","GA",NA,37.1,32.0956320703315,18.8,12.24,74,73,43273,13069,TRUE,"ModerateBurdenResolving"
"Thomas","GA",NA,48.7,41.4776942710941,16.24,10.34,74,69,44451,13275,TRUE,"ModerateBurden"
"Rappahannock","VA",NA,51.7,45.1267047990384,6.12,4.17,65,62,7370,51157,TRUE,"ModerateBurden"
"Itawamba","MS",NA,34.6,27.2579779485056,17.61,11.94,77,66,23390,28057,TRUE,"ModerateBurden"
"Hillsdale","MI",NA,38.4,30.1270333101992,10.73,6.68,73,79,45605,26059,TRUE,"ModerateBurden"
"Pierce","GA",NA,33.3,26.1010621750144,18.8,12.24,74,64,19465,13229,TRUE,"ModerateBurdenResolving"
"La Plata","CO",NA,70.3,64.597358187325,7.36,4.38,58,50,56221,8067,TRUE,"ModerateBurden"
"Tioga","PA",NA,46,37.7296870174139,12.35,8.18,76,55,40591,42117,TRUE,"ModerateBurden"
"Wabasha","MN",NA,73.3,65.634578094702,7.55,4.04,69,63,21627,27157,TRUE,"ModerateBurden"
"Indiana","PA",NA,45.5,37.2361056567001,12.57,8.4,76,77,84073,42063,TRUE,"ModerateBurden"
"Georgetown","SC",NA,54.2,45.7991559457848,14.37,8.07,65,76,62680,45043,TRUE,"ModerateBurden"
"Fillmore","MN",NA,68.3,60.0766428971146,7.55,4.04,69,63,21067,27045,TRUE,"ModerateBurden"
"Faribault","MN",NA,57.3,47.0485551613902,7.88,4.28,69,64,13653,27043,TRUE,"ModerateBurden"
"Floyd","IN",NA,56.4,49.2519857002391,12.68,7.88,72,76,78522,18043,TRUE,"ModerateBurden"
"Sumter","GA",NA,51.6,45.0209442149093,15.56,9.91,74,68,29524,13261,TRUE,"ModerateBurden"
"Evans","GA",NA,40.5,33.286423317713,18.64,12.19,74,77,10654,13109,TRUE,"ModerateBurden"
"Worcester","MD",NA,71,63.9273014500426,8.61,4.57,66,55,52276,24047,TRUE,"ModerateBurden"
"Cibola","NM",NA,69.9,65.3520974710721,13.5,7.07,83,90,26675,35006,TRUE,"ModerateBurden"
"Blaine","ID",NA,81.8,78.0475180788086,20.13,13.38,66,NA,23021,16013,TRUE,"ModerateBurdenResolving"
"Albany","WY",NA,56.1,51.561338927139,19.49,14.05,37,44,38880,56001,TRUE,"ModerateBurden"
"Curry","OR",NA,55.2,44.695372906743,12.09,9.09,72,79,22925,41015,TRUE,"ModerateBurden"
"Canyon","ID",NA,46.2,40.5667834930117,18.7,12.04,66,75,229849,16027,TRUE,"LowBurden"
"Clark","OH",NA,52.7,44.3200022474883,15.34,9.18,67,64,134083,39023,TRUE,"ModerateBurden"
"Platte","NE",NA,46.8,42.2349037590163,8.48,5.21,72,32,33470,31141,TRUE,"ModerateBurden"
"Dinwiddie","VA",NA,47.6,42.505769961707,6.82,4.69,65,61,28544,51053,TRUE,"ModerateBurden"
"Grayson","TX",NA,44.9,37.4335857463311,13.17,8.81,87,92,136212,48181,TRUE,"ModerateBurden"
"Caroline","MD",NA,57.1,50.2861029025019,7.53,3.99,66,63,33406,24011,TRUE,"ModerateBurden"
"Adams","OH",NA,34.8,27.7336513375705,17.02,10.5,67,73,27698,39001,TRUE,"ModerateBurden"
"Knox","OH",NA,42.9,35.0260516558473,15.86,9.61,67,46,62322,39083,TRUE,"ModerateBurden"
"Andrew","MO",NA,38,33.107313720889,15.45,9.22,72,48,17712,29003,TRUE,"ModerateBurden"
"Montcalm","MI",NA,42.3,34.6403198162613,11.25,6.99,73,80,63888,26117,TRUE,"ModerateBurden"
"Bandera","TX",NA,50.6,42.4571495970067,11.46,7.56,87,84,23112,48019,TRUE,"ModerateBurden"
"Lapeer","MI",NA,47.4,39.6529717605211,9.87,6.11,73,90,87607,26087,TRUE,"ModerateBurden"
"Mower","MN",NA,62.1,55.8373828404042,7.72,4.13,69,63,40062,27099,TRUE,"ModerateBurden"
"Lawrence","OH",NA,49.1,42.0605368498576,15.7,9.57,67,71,59463,39087,TRUE,"ModerateBurden"
"Bastrop","TX",NA,57.5,53.6659723444704,12.4,8.27,87,94,88723,48021,TRUE,"ModerateBurden"
"Walton","FL",NA,48.9,40.7094641464046,15.53,10.3,73,73,74071,12131,TRUE,"ModerateBurden"
"Branch","MI",NA,45.1,37.182866261134,11.1,6.96,73,79,43517,26023,TRUE,"ModerateBurden"
"Lee","AL",NA,40,36.3676076895462,14.17,10.52,79,61,164542,1081,TRUE,"LowBurden"
"Warren","VA",NA,36.6,30.7590571102381,6.76,4.63,65,69,40164,51187,TRUE,"ModerateBurden"
"Lumpkin","GA",NA,34.2,26.9670771746879,14.69,9.34,74,66,33610,13187,TRUE,"ModerateBurden"
"Potter","TX",NA,45.4,39.9029846211685,12.81,8.64,87,92,117415,48375,TRUE,"ModerateBurdenResolving"
"Greene","TN",NA,46.1,37.5021636655537,14,8.85,64,92,69069,47059,TRUE,"ModerateBurden"
"Island","WA",NA,75.9,70.7526421068507,7.17,5.16,78,73,85141,53029,TRUE,"ModerateBurden"
"Bay","MI",NA,57.1,49.4661004467573,9.32,5.71,73,59,103126,26017,TRUE,"ModerateBurden"
"Dubuque","IA",NA,64.1,57.014840102836,12.19,7.24,66,67,97311,19061,TRUE,"ModerateBurden"
"LaPorte","IN",NA,55.9,48.3437209799356,13.84,8.77,72,67,109888,18091,TRUE,"ModerateBurden"
"Pemiscot","MO",NA,31.2,25.9494751679318,16.75,10.18,72,43,15805,29155,TRUE,"ModerateBurden"
"Fayette","KY",NA,66.3,62.10672107478,15.3,9.64,78,92,323152,21067,TRUE,"LowBurden"
"Bradley","TN",NA,41.6,35.2567237163814,14.13,8.91,64,66,108110,47011,TRUE,"ModerateBurden"
"Madison","NC",NA,56.6,48.3597479866775,13.6,10.43,78,75,21755,37115,TRUE,"ModerateBurden"
"Twin Falls","ID",NA,50,43.1162019910014,20.16,13.17,66,90,86878,16083,TRUE,"ModerateBurdenResolving"
"Becker","MN",NA,54.2,44.5788161917273,8.92,4.76,69,49,34423,27005,TRUE,"ModerateBurden"
"San Patricio","TX",NA,55.5,50.1376510770396,11.83,7.72,87,91,66730,48409,TRUE,"ModerateBurden"
"Edgecombe","NC",NA,48.4,41.3488359590536,13.8,10.65,78,59,51472,37065,TRUE,"ModerateBurden"
"Butler","KS",NA,48.5,43.2013480479727,13.94,8.45,66,72,66911,20015,TRUE,"ModerateBurden"
"Union","OH",NA,62.2,57.5750600537618,15.91,9.68,67,41,58988,39159,TRUE,"ModerateBurden"
"Chippewa","MI",NA,69.6,63.532991420819,10.87,6.65,73,78,37349,26033,TRUE,"ModerateBurden"
"Ouachita Parish","LA",NA,45.1,38.7595264517593,17.64,10.61,71,68,153279,22073,TRUE,"ModerateBurden"
"Vernon","WI",NA,55,46.3278210116732,16.11,9.59,67,71,30822,55123,TRUE,"ModerateBurden"
"Gratiot","MI",NA,46,37.5751500573248,11.02,6.88,73,80,40711,26057,TRUE,"ModerateBurden"
"Callaway","MO",NA,47.1,41.0847264763185,14.2,8.46,72,47,44743,29027,TRUE,"ModerateBurden"
"Polk","GA",NA,38.7,32.2607143987622,16.49,10.45,74,77,42613,13233,TRUE,"ModerateBurden"
"Reeves","TX",NA,58,55.0893499835633,11.66,7.89,87,70,15976,48389,TRUE,"ModerateBurden"
"Lawrence","AL",NA,47,38.3318006486073,17.13,13.03,79,75,32924,1079,TRUE,"ModerateBurden"
"Warren","PA",NA,49.1,41.1646996250823,12.49,8.39,76,81,39191,42123,TRUE,"ModerateBurden"
"Randolph","IL",NA,52.3,45.014642632665,10.02,6.18,62,47,31782,17157,TRUE,"ModerateBurden"
"Fountain","IN",NA,46.6,35.4883492217872,14.07,8.9,72,23,16346,18045,TRUE,"ModerateBurden"
"Gadsden","FL",NA,57.8,50.9887918956784,16.81,11.51,73,80,45660,12039,TRUE,"ModerateBurden"
"Scotland","NC",NA,47,39.6935343295183,15.11,11.56,78,61,34823,37165,TRUE,"ModerateBurden"
"Chatham","NC",NA,61.3,56.5626304769569,11.91,9.15,78,85,74470,37037,TRUE,"ModerateBurden"
"Clarke","AL",NA,50.9,43.608687949954,17.35,13.37,79,78,23622,1025,TRUE,"ModerateBurden"
"Davie","NC",NA,56.5,49.2456377002378,13.7,10.56,78,83,42846,37059,TRUE,"ModerateBurden"
"Walla Walla","WA",NA,63.3,58.1300634221167,7.88,5.82,78,69,60760,53071,TRUE,"ModerateBurden"
"Bryan","GA",NA,53.7,48.3986676915193,16.45,10.16,74,77,39627,13029,TRUE,"ModerateBurden"
"Perry","OH",NA,40.8,33.3386461846017,16.63,10.12,67,46,36134,39127,TRUE,"ModerateBurden"
"St. Mary's","MD",NA,65.9,62.0191801752829,7.94,4.25,66,64,113510,24037,TRUE,"ModerateBurden"
"Muskingum","OH",NA,48.3,40.2628271656243,16.63,10.12,67,46,86215,39119,TRUE,"ModerateBurden"
"Scioto","OH",NA,49.2,43.442513089887,15.7,9.57,67,84,75314,39145,TRUE,"ModerateBurden"
"Waupaca","WI",NA,54.2,44.5192794577653,16.15,9.76,67,90,50990,55135,TRUE,"ModerateBurden"
"Calaveras","CA",NA,53.8,44.169900840098,7.79,3.87,71,84,45905,6009,TRUE,"ModerateBurden"
"Johnson","TN",NA,37.1,29.282732088681,14,8.85,64,92,17788,47091,TRUE,"ModerateBurden"
"Benton","MO",NA,47.5,36.5581610474003,15.67,9.48,72,45,19443,29015,TRUE,"ModerateBurden"
"Pecos","TX",NA,57.9,54.1696018341662,11.66,7.89,87,81,15823,48371,TRUE,"ModerateBurdenResolving"
"Barton","MO",NA,33,25.6246272403125,15.76,9.58,72,63,11754,29011,TRUE,"ModerateBurden"
"Coffee","TN",NA,46,37.394145030257,13.58,8.64,64,50,56520,47031,TRUE,"ModerateBurden"
"Union","GA",NA,45.3,33.6122135982648,14.69,9.34,74,66,24511,13291,TRUE,"ModerateBurden"
"Clatsop","OR",NA,65.9,60.2390742115068,11.32,8.51,72,77,40224,41007,TRUE,"ModerateBurden"
"Talladega","AL",NA,36.4,30.0913853913304,17.83,13.68,79,62,79978,1121,TRUE,"ModerateBurden"
"Amherst","VA",NA,46.5,39.4075505804377,6.09,4.17,65,79,31605,51009,TRUE,"ModerateBurdenResolving"
"York","NE",NA,52,44.4572910680692,8.91,5.55,72,0,13679,31185,TRUE,"ModerateBurden"
"Union","SC",NA,41.6,33.2392220801205,15.16,8.59,65,72,27316,45087,TRUE,"ModerateBurden"
"Cascade","MT",NA,54.3,47.3788412349306,26.7,18.24,55,79,81366,30013,TRUE,"ModerateBurden"
"Russell","VA",NA,46.9,39.6818402210192,8.04,5.56,65,65,26586,51167,TRUE,"ModerateBurden"
"Surry","NC",NA,51.4,43.9040002102202,14.44,11.21,78,83,71783,37171,TRUE,"ModerateBurden"
"Newaygo","MI",NA,44.5,36.4401989428609,10.47,6.44,73,81,48980,26123,TRUE,"ModerateBurden"
"Jackson","AR",NA,38.8,31.9476763261371,22.65,15.09,68,61,16719,5067,TRUE,"ModerateBurden"
"Jefferson","TN",NA,49.9,41.3660804084181,14.11,8.84,64,74,54495,47089,TRUE,"ModerateBurden"
"Livingston Parish","LA",NA,39.7,34.1392379850396,19.78,12.12,71,70,140789,22063,TRUE,"LowBurden"
"Dukes","MA",NA,78.2,74.9763159693429,4.25,3.1,76,77,17332,25007,FALSE,"ModerateBurden"
"Harris","GA",NA,48.1,42.6374048744657,15.56,9.91,74,77,35236,13145,TRUE,"ModerateBurden"
"Menominee","MI",NA,56.7,44.7767009859084,10.87,6.65,73,55,22780,26109,TRUE,"ModerateBurden"
"Huron","OH",NA,47.6,39.6979370569573,14.87,8.99,67,43,58266,39077,TRUE,"ModerateBurden"
"Oceana","MI",NA,54,45.8250295228132,10.47,6.44,73,81,26467,26127,TRUE,"ModerateBurden"
"Hood River","OR",NA,84.5,82.3536904639301,11.46,8.69,72,44,23382,41027,TRUE,"ModerateBurden"
"Monroe","IL",NA,62.2,55.4735828425012,10.02,6.18,62,47,34637,17133,TRUE,"ModerateBurden"
"Dickson","TN",NA,48.5,41.6191700271966,14.08,8.84,64,64,53948,47043,TRUE,"ModerateBurden"
"Waynesboro city","VA",NA,43,36.0277047200714,6.78,4.67,65,57,22630,51820,TRUE,"ModerateBurden"
"Columbiana","OH",NA,49,40.1256999874536,14.36,8.5,67,83,101883,39029,TRUE,"ModerateBurden"
"Klamath","OR",NA,50.4,42.6347202256212,12.22,9.19,72,91,68238,41035,TRUE,"ModerateBurden"
"Crawford","MO",NA,33.4,27.1550887135634,13.8,8.31,72,47,23920,29055,TRUE,"ModerateBurden"
"Stoddard","MO",NA,39.5,31.9040205340984,16.75,10.18,72,55,29025,29207,TRUE,"ModerateBurden"
"Santa Cruz","AZ",NA,95,117.259739923696,14.1,10.76,66,61,46498,4023,TRUE,"ModerateBurden"
"Bartholomew","IN",NA,59.4,54.2625394083636,11.49,7.06,72,50,83779,18005,TRUE,"ModerateBurden"
"Harrison","IN",NA,50.4,42.8425323776954,12.68,7.88,72,76,40515,18061,TRUE,"ModerateBurden"
"Kleberg","TX",NA,60.4,55.7668439936487,9.92,6.42,87,91,30680,48273,TRUE,"ModerateBurden"
"Cumberland","TN",NA,46.6,32.1690692655572,13.82,8.79,64,85,60520,47035,TRUE,"ModerateBurden"
"Grays Harbor","WA",NA,60.7,53.2669255058003,8.21,5.99,78,81,75061,53027,TRUE,"ModerateBurden"
"Sherburne","MN",NA,46,41.5124744641183,8.62,4.63,69,76,97238,27141,TRUE,"ModerateBurden"
"Wasatch","UT",NA,60.5,55.9585057130221,12.99,7.99,72,73,34091,49051,TRUE,"ModerateBurden"
"Manitowoc","WI",NA,60.4,51.8234650799733,15.08,8.88,67,50,78981,55071,TRUE,"ModerateBurden"
"Routt","CO",NA,75.5,71.454084030454,8.32,5.01,58,9,25638,8107,TRUE,"ModerateBurden"
"Fannin","TX",NA,44.4,36.5441747361534,13.17,8.81,87,92,35514,48147,TRUE,"ModerateBurden"
"Shenandoah","VA",NA,49.1,41.5771036307451,6.76,4.63,65,69,43616,51171,TRUE,"ModerateBurden"
"Quitman","GA",NA,33,26.1631404306514,15.56,9.91,74,78,2299,13239,TRUE,"ModerateBurden"
"Washington","VA",NA,57.2,47.9680865366302,7.17,4.95,65,65,53740,51191,TRUE,"ModerateBurden"
"Vance","NC",NA,56.4,49.6978208218203,13.28,10.32,78,88,44535,37181,TRUE,"ModerateBurden"
"Carroll","GA",NA,37.7,31.6528190650803,17.67,11.24,74,78,119992,13045,TRUE,"ModerateBurden"
"Leavenworth","KS",NA,58.3,53.489351172419,16.37,10.1,66,77,81758,20103,TRUE,"ModerateBurden"
"White","IN",NA,54.4,43.9999670780087,13.9,8.73,72,80,24102,18181,TRUE,"ModerateBurden"
"Allen","OH",NA,43.4,35.356221039154,15.5,9.24,67,26,102351,39003,TRUE,"ModerateBurden"
"Montgomery","IL",NA,51.5,43.9422364706993,10.17,6.33,62,0,28414,17135,TRUE,"ModerateBurden"
"Cherokee","SC",NA,34.2,28.2285991242437,15.16,8.59,65,72,57300,45021,TRUE,"ModerateBurden"
"Douglas","WA",NA,61.6,57.7535455550822,7.53,5.48,78,94,43429,53017,TRUE,"ModerateBurden"
"Appomattox","VA",NA,32.3,24.5946997941258,6.09,4.17,65,79,15911,51011,TRUE,"ModerateBurden"
"Mercer","PA",NA,53,44.3105405359355,11.94,7.96,76,47,109424,42085,TRUE,"ModerateBurden"
"Siskiyou","CA",NA,53.5,44.4824511822217,9.23,4.65,71,79,43539,6093,TRUE,"ModerateBurden"
"Sevier","TN",NA,50.1,42.7718245084187,14.11,8.84,64,75,98250,47155,TRUE,"ModerateBurden"
"Bedford","PA",NA,38.8,30.2603075361364,13.04,8.76,76,76,47888,42009,TRUE,"ModerateBurden"
"Umatilla","OR",NA,55.4,50.0395343083778,11.48,8.8,72,69,77950,41059,TRUE,"ModerateBurden"
"Carter","TN",NA,40.3,33.0941369100008,14,8.85,64,65,56391,47019,TRUE,"ModerateBurden"
"Wyoming","WV",NA,52.4,45.8752030181969,11.63,9.03,77,80,20394,54109,TRUE,"ModerateBurdenResolving"
"Anderson","TN",NA,55.7,48.3939595165304,13.94,8.76,64,62,76978,47001,TRUE,"ModerateBurdenResolving"
"Columbia","OR",NA,60.5,53.5629914151926,11.32,8.51,72,77,52354,41009,TRUE,"ModerateBurden"
"Hancock","IN",NA,67.5,61.9553186531516,13.2,8.35,72,70,78168,18059,TRUE,"ModerateBurden"
"St. Clair","AL",NA,39,32.6293046948837,18.54,14.16,79,87,89512,1115,TRUE,"ModerateBurden"
"Smyth","VA",NA,48.1,41.3564109101286,7.17,4.95,65,65,30104,51173,TRUE,"ModerateBurden"
"Russell","AL",NA,40.7,35.446854681545,16.76,12.74,79,77,57961,1113,TRUE,"ModerateBurden"
"Lewis and Clark","MT",NA,59.1,52.1730994954779,22.68,15.37,55,51,69432,30049,TRUE,"ModerateBurden"
"Aransas","TX",NA,56.9,47.0077002683951,11.83,7.72,87,91,23510,48007,TRUE,"ModerateBurden"
"Archer","TX",NA,60,53.0881218412555,12.93,8.7,87,94,8553,48009,TRUE,"ModerateBurden"
"Logan","OK",NA,34.9,30.1691527214255,19.05,13.24,76,77,48011,40083,TRUE,"ModerateBurden"
"Grant","IN",NA,41.8,32.939022430062,13.73,8.71,72,78,65769,18053,TRUE,"ModerateBurden"
"McCurtain","OK",NA,35.8,29.2529920184962,20.6,14.36,76,79,32832,40089,TRUE,"ModerateBurden"
"Marshall","AL",NA,45.5,38.0857864960735,16.18,12.25,79,68,96774,1095,TRUE,"ModerateBurden"
"Trempealeau","WI",NA,65.9,58.4075754903777,16.11,9.59,67,71,29649,55121,TRUE,"ModerateBurden"
"Tattnall","GA",NA,32.8,27.5784580849841,18.64,12.19,74,77,25286,13267,TRUE,"ModerateBurden"
"Taos","NM",NA,81.9,76.7507504415349,6.1,3.14,83,75,32723,35055,TRUE,"ModerateBurden"
"Hendricks","IN",NA,71.6,67.198735572938,10.55,6.49,72,77,170311,18063,TRUE,"LowBurden"
"Jackson","OH",NA,47.1,39.9703259077099,16.86,10.43,67,81,32413,39079,TRUE,"ModerateBurden"
"Duval","TX",NA,62.1,57.9304054555675,11.46,7.42,87,91,11157,48131,TRUE,"ModerateBurden"
"Oconee","SC",NA,44.9,35.0353680143782,14.53,8.26,65,63,79546,45073,TRUE,"ModerateBurden"
"Lycoming","PA",NA,52.2,44.3072485891047,12.52,8.33,76,81,113299,42081,TRUE,"ModerateBurden"
"Douglas","MN",NA,57.2,47.0376978321472,7.19,3.85,69,22,38141,27041,TRUE,"ModerateBurden"
"Dodge","MN",NA,60.4,55.4185488210131,7.72,4.13,69,63,20934,27039,TRUE,"ModerateBurden"
"Acadia Parish","LA",NA,52.8,45.2567069151696,18.68,11.35,71,91,62045,22001,TRUE,"ModerateBurden"
"Henderson","TN",NA,41.2,33.0830705677115,14.52,9.18,64,60,28117,47077,TRUE,"ModerateBurdenResolving"
"Fayette","WV",NA,55.5,48.4883512068903,10.47,8.01,77,80,42406,54019,TRUE,"ModerateBurden"
"Ashe","NC",NA,53.5,47.4897623255006,13.95,10.89,78,92,27203,37009,TRUE,"ModerateBurden"
"Coahoma","MS",NA,51.5,45.3755798650988,18.57,12.62,77,65,22124,28027,TRUE,"ModerateBurden"
"Caroline","VA",NA,42.2,36.4284825465626,6.17,4.21,65,86,30725,51033,TRUE,"ModerateBurden"
"Independence","AR",NA,41.1,35.4226759496411,21.77,14.52,68,72,37825,5063,TRUE,"ModerateBurden"
"Early","GA",NA,48.8,41.5539927055601,17.84,11.48,74,82,10190,13099,TRUE,"ModerateBurden"
"Manassas Park city","VA",NA,44.1,42.7547617012989,5.69,3.83,65,61,17478,51685,TRUE,"ModerateBurden"
"Muskogee","OK",NA,51.4,44.4022598391862,19.82,13.76,76,68,67997,40101,TRUE,"ModerateBurden"
"Williams","ND",NA,29.9,25.492749737457,14.47,9.88,51,21,37589,38105,TRUE,"ModerateBurden"
"Buffalo","NE",NA,41.6,39.6292339388595,8.93,5.49,72,74,49659,31019,TRUE,"ModerateBurden"
"McKean","PA",NA,49,43.3833953338351,12.96,8.6,76,56,40625,42083,TRUE,"ModerateBurden"
"Iroquois","IL",NA,51,42.6931326216489,10.6,6.53,62,44,27114,17075,TRUE,"ModerateBurden"
"Decatur","GA",NA,48.8,42.0059435038642,17.84,11.48,74,21,26404,13087,TRUE,"ModerateBurden"
"Sanpete","UT",NA,41,35.2963877249166,11.75,7.26,72,60,30939,49039,TRUE,"ModerateBurden"
"Midland","MI",NA,58.9,52.2003693757042,9.32,5.71,73,73,83156,26111,TRUE,"ModerateBurden"
"Presidio","TX",NA,95,107.067754507688,11.66,7.89,87,NA,6704,48377,TRUE,"ModerateBurden"
"Hancock","OH",NA,50.5,43.8295372655012,12.85,7.65,67,58,75783,39063,TRUE,"ModerateBurden"
"Isle of Wight","VA",NA,51.8,45.5511565344338,6.38,4.34,65,48,37109,51093,TRUE,"ModerateBurden"
"Madison","MO",NA,39.4,32.3604384974043,16.66,10.1,72,NA,12088,29123,TRUE,"ModerateBurden"
"Lafayette","MO",NA,45.5,38.450411427464,14.41,8.58,72,74,32708,29107,TRUE,"ModerateBurden"
"Boone","IL",NA,61.1,56.1900031823224,8.88,5.41,62,61,53544,17007,TRUE,"ModerateBurden"
"Bureau","IL",NA,56.7,49.6952789077882,8.94,5.47,62,32,32628,17011,TRUE,"ModerateBurden"
"Sibley","MN",NA,49.1,41.9543710545676,8.01,4.33,69,76,14865,27143,TRUE,"ModerateBurden"
"Amador","CA",NA,52.9,42.6803942353469,7.79,3.87,71,84,39752,6005,TRUE,"ModerateBurden"
"Jackson","IL",NA,52.1,46.4150487667545,9.85,6.03,62,66,56750,17077,TRUE,"ModerateBurden"
"Troup","GA",NA,36.7,30.9548059588521,16.96,10.76,74,76,69922,13285,TRUE,"ModerateBurden"
"Simpson","MS",NA,45,38.1657443696973,17.5,11.89,77,86,26658,28127,TRUE,"ModerateBurden"
"Martin","MN",NA,55.2,46.2737430947897,7.88,4.28,69,0,19683,27091,TRUE,"ModerateBurden"
"Johnson","IN",NA,58.3,52.2768222422843,11.59,7.22,72,77,158167,18081,TRUE,"LowBurden"
"San Miguel","CO",NA,82.9,82.1474596799645,7.68,4.74,58,55,8179,8113,TRUE,"ModerateBurden"
"Whiteside","IL",NA,57.7,50.0242054879765,9.09,5.48,62,67,55175,17195,TRUE,"ModerateBurden"
"Ohio","WV",NA,65.9,57.5674671806712,8.97,6.8,77,62,41411,54069,TRUE,"ModerateBurden"
"Preston","WV",NA,55.6,49.2909296687248,8.62,6.53,77,80,33432,54077,TRUE,"ModerateBurdenResolving"
"Lake and Peninsula Borough","AK",NA,57.5,55.2839281112139,23.61,17.04,77,86,1592,2164,TRUE,"ModerateBurden"
"Grant","WI",NA,54.8,45.3060471650321,15.81,9.48,67,80,51439,55043,TRUE,"ModerateBurden"
"Florence","SC",NA,54.8,47.7698369138557,14.29,8.07,65,69,138293,45041,TRUE,"LowBurden"
"Richland","WI",NA,58.6,50.250333937475,15.81,9.48,67,80,17252,55103,TRUE,"ModerateBurden"
"Garfield","CO",NA,64.3,59.8921007077754,8.32,5.01,58,41,60061,8045,TRUE,"ModerateBurdenResolving"
"St. John the Baptist Parish","LA",NA,59.7,54.6124472535549,16.68,10.08,71,80,42837,22095,TRUE,"ModerateBurden"
"Lamar","AL",NA,43.8,34.100640434786,18.55,14.31,79,42,13805,1075,TRUE,"ModerateBurden"
"Pitkin","CO",NA,82.4,82.1409073243881,6.52,3.82,58,41,17767,8097,TRUE,"ModerateBurdenResolving"
"Chester","TN",NA,35.7,29.5093478451681,13.07,8.17,64,60,17297,47023,TRUE,"ModerateBurden"
"Jefferson","WA",NA,76.4,66.3712750879431,7.23,5.24,78,90,32221,53031,TRUE,"ModerateBurden"
"Hancock","WV",NA,66,56.5575399229408,8.97,6.8,77,83,28810,54029,TRUE,"ModerateBurden"
"Queen Anne's","MD",NA,66,60.1613789452087,7.53,3.99,66,63,50381,24035,TRUE,"ModerateBurden"
"Willacy","TX",NA,65.1,61.8004880950936,9.92,6.42,87,89,21358,48489,TRUE,"ModerateBurdenResolving"
"Butler","NE",NA,51.3,43.3130811487882,8.91,5.55,72,72,8016,31023,TRUE,"ModerateBurden"
"Colfax","NE",NA,47.4,42.8178053883509,8.48,5.21,72,80,10709,31037,TRUE,"ModerateBurden"
"Dawson","NE",NA,48.6,47.096229341269,8.7,5.37,72,74,23595,31047,TRUE,"ModerateBurden"
"Clarendon","SC",NA,48.9,41.0182190276794,15.24,8.63,65,34,33745,45027,TRUE,"ModerateBurden"
"Nevada","CA",NA,63.4,57.6695003668813,7.26,3.63,71,90,99755,6057,TRUE,"ModerateBurden"
"Crawford","AR",NA,45.5,40.1445269484005,20.68,13.42,68,68,63257,5033,TRUE,"ModerateBurden"
"Colquitt","GA",NA,39.9,34.6886016268989,16.24,10.34,74,88,45600,13071,TRUE,"ModerateBurden"
"St. Joseph","MI",NA,45.1,37.6474533631686,11.1,6.96,73,78,60964,26149,TRUE,"ModerateBurden"
"Mariposa","CA",NA,71.1,68.0241798983306,7.79,3.87,71,66,17203,6043,FALSE,"ModerateBurden"
"San Juan","WA",NA,81.4,79.5028440124438,7.17,5.16,78,73,17582,53055,TRUE,"ModerateBurden"
"Elko","NV",NA,42.1,37.0885116765671,13.9,7.55,75,43,52778,32007,TRUE,"ModerateBurden"
"Hale","AL",NA,61.2,55.4992304472992,18.08,13.9,79,82,14651,1065,TRUE,"ModerateBurden"
"Lee","IL",NA,59.6,53.6502376095979,9.09,5.48,62,61,34096,17103,TRUE,"ModerateBurden"
"Fayette","OH",NA,43.4,35.2970736938869,16.65,10.22,67,86,28525,39047,TRUE,"ModerateBurden"
"Adair","OK",NA,36.1,30.9263173469529,21.43,14.69,76,68,22194,40001,TRUE,"ModerateBurden"
"Mecosta","MI",NA,41.8,33.6699824957874,11.25,6.99,73,80,43453,26107,TRUE,"ModerateBurden"
